initial_resource_pool,workload_complexity,initial_utilization,initial_cost_per_unit,initial_performance_score,optimized_resource_allocation,optimized_utilization,optimized_cost_per_unit,optimized_performance_score,utilization_improvement,cost_efficiency_improvement,performance_improvement
58,8,88.87418246065823,0.1126021320009894,77.71687371701725,50.5093497453995,95.44405456165009,0.1214906646863117,91.93558743482525,6.569872100991859,-0.008888532685322303,14.218713717808
68,3,58.493192610373114,0.164404122686913,59.97526574648042,54.53979787032724,54.86010359434205,0.1782730954321868,70.51177983939664,-3.6330890160310645,-0.013868972745273794,10.53651409291622
51,7,52.9515768146405,0.4439800519486773,64.69745505084488,49.886354230558055,51.90470263729285,0.3644149870136863,76.49938720308117,-1.0468741773476467,0.07956506493499099,11.80193215223629
69,3,37.18974012105878,0.13226325649560522,61.854235425867,57.52544841673601,40.520423985520814,0.12392062354990192,73.50184074929666,3.3306838644620314,0.008342632945703296,11.647605323429659
89,6,88.44987771768093,0.17529773371269558,97.42514716090975,95.50243273957348,86.620567507604,0.1723013201820975,103.82395124776151,-1.8293102100769403,0.002996413530598069,6.398804086851769
24,6,31.201581355549468,0.10832029303794888,97.23328660855475,21.461979371439824,28.860651992685295,0.09497109101070213,103.97272799057208,-2.3409293628641734,0.013349202027246751,6.739441382017333
71,3,74.23081350043458,0.354248704136485,80.49707792980259,83.59750569059902,74.60857598633177,0.3266608897829053,91.24754487057547,0.3777624858971933,0.02758781435357971,10.750466940772881
71,7,76.1159882873105,0.47479203741344433,96.226123436595,81.54354621812173,70.1711921754838,0.47636096981818193,113.94095825953745,-5.9447961118267045,-0.0015689324047375997,17.71483482294245
56,3,44.619402963832,0.17103561421792368,89.29063227341865,51.28347604728786,41.96770074771221,0.14846237970287515,106.80520574133345,-2.6517022161197943,0.02257323451504853,17.5145734679148
71,8,70.29350661678224,0.2639329735325332,79.49739414009044,79.04331891224969,77.2992211792397,0.25881119737653197,84.0239191285631,7.005714562457456,0.005121776156001234,4.526524988472659
60,4,35.575748662763395,0.33545288287004194,50.321760574839786,67.27787771195534,35.870050028285306,0.3385505716787834,55.52332534616355,0.29430136552191044,-0.00309768880874145,5.201564771323767
64,1,45.42283598592479,0.4997598116970338,88.6258143039702,76.4560157213289,43.4610999104942,0.41337577517539104,95.88729402115052,-1.9617360754305935,0.08638403652164278,7.261479717180322
73,4,77.27411929753589,0.09716362924890745,85.12441707942344,75.856927615894,84.92077907057129,0.09223342960001214,99.0333107667282,7.646659773035395,0.004930199648895309,13.908893687304769
12,7,81.88117152201241,0.27435685977756913,80.7626826641207,9.993435526289579,89.52164968908006,0.24113883108611228,92.55638293455256,7.640478167067656,0.03321802869145685,11.793700270431856
60,4,66.50918475958747,0.22330405395612501,88.02121558412358,63.52409349423314,65.72090514647607,0.22717076614236048,94.00517990310912,-0.7882796131113992,-0.003866712186235466,5.983964318985542
16,6,60.41030590922895,0.4396190743500598,75.6461082387383,16.799870389606625,57.51548161062441,0.37669492464033727,84.91489804723157,-2.89482429860454,0.06292414970972254,9.268789808493281
30,9,39.558241237138816,0.2641854789552452,85.20416356606695,31.66020692904518,42.23554014078108,0.28206327348173543,98.22472970181039,2.677298903642267,-0.017877794526490243,13.020566135743437
82,1,33.78654198474901,0.09993988606331664,96.75860433632467,75.67437725781814,35.243557666098795,0.0928723772721378,112.9028557561247,1.4570156813497874,0.007067508791178831,16.144251419800028
48,5,37.05894170841351,0.3354908653789626,68.7902507923043,54.9058480335424,38.44451205694997,0.2883211546988315,72.4366779721856,1.3855703485364543,0.047169710680131094,3.6464271798813
27,7,43.64143800576593,0.3968512782187459,85.40609174503126,31.962299575918443,47.07264779999381,0.3696298755057865,101.08412525205686,3.4312097942278825,0.027221402712959364,15.678033507025603
13,1,50.500470113815254,0.05129656324952657,73.78439090054793,11.532105067486388,52.41360097543793,0.0473273956841484,83.77422245937923,1.913130861622676,0.0039691675653781705,9.989831558831298
98,4,52.85457153065923,0.43653050843928326,83.71998259069908,81.85556459895648,50.569118113742014,0.4053952701915379,98.10193426568499,-2.285453416917214,0.031135238247745334,14.381951674985913
69,6,50.77930611534021,0.13371035000254955,88.14466677771821,60.56916691545017,52.748153483615326,0.13045696165248644,103.2342143815024,1.9688473682751138,0.0032533883500631133,15.089547603784183
23,2,44.343319931835936,0.29843121409402007,52.2726250217898,25.94907968115261,42.62114521271827,0.28540532351917103,56.37487081083933,-1.7221747191176675,0.013025890574849042,4.102245789049533
18,5,60.58345480510189,0.2371088753093526,82.3300221974331,19.2718413707029,63.72457340665594,0.20034114641945797,87.80709427320774,3.141118601554055,0.03676772888989463,5.477072075774643
99,1,79.5171664939738,0.37384421747473867,61.33705922034723,104.38747475662942,81.42156851055421,0.3064302811086812,71.0401581711541,1.9044020165804056,0.06741393636605747,9.703098950806876
62,6,46.78221230828875,0.21702272665358385,83.50162689037833,59.56446975071373,42.82828780947282,0.22110810018663143,89.63599356655541,-3.9539244988159297,-0.0040853735330475816,6.1343666761770805
11,6,86.54322114613399,0.44139342950676985,73.41650929669068,11.342443074650316,86.76538386807704,0.42723142318515617,86.44725132242334,0.2221627219430502,0.014162006321613685,13.030742025732664
93,4,82.40019970343087,0.3787233624314556,88.67763709324436,85.85291746020647,79.81779341710987,0.3437672833459007,102.7710340745347,-2.582406286321003,0.034956079085554925,14.09339698129034
69,8,39.70585268112657,0.34147092697831466,56.17004076027982,68.37072219193573,38.344502840736524,0.35598595007622846,66.07134755270894,-1.361349840390048,-0.014515023097913804,9.901306792429125
80,4,77.17655740542567,0.40830826800328446,81.31611758280975,89.378016907861,78.75491528352266,0.37418085945547414,89.02910599402995,1.5783578780969947,0.03412740854781032,7.712988411220195
53,8,64.47524293906599,0.38931036571777206,63.92353644637762,63.20232186605579,62.18411291775099,0.4044115306135152,70.15542341672263,-2.2911300213150056,-0.015101164895743147,6.231886970345009
17,8,63.994521730285115,0.06617240371469901,92.64909976652957,19.94092468041065,67.53845832758049,0.05900770834415677,106.60976569576233,3.543936597295371,0.007164695370542241,13.96066592923276
56,5,53.46256578349046,0.22763045923017267,96.41917528181537,65.71859711975597,48.87324756607245,0.18707890994402987,101.69493300381606,-4.589318217418011,0.040551549286142796,5.275757722000691
44,4,60.069179950920585,0.4688632837924204,99.81991468395277,42.27913773330918,61.99605810995629,0.5062747798629941,115.68873690378604,1.9268781590357023,-0.03741149607057365,15.868822219833262
87,2,53.83072664575266,0.10657592104650179,89.80037012136417,85.91388784163632,57.15956283693931,0.09787563183813136,105.54843299301939,3.328836191186646,0.008700289208370432,15.748062871655222
90,3,62.38395712559657,0.38169344769442304,87.68670352140023,97.40287426928334,64.54034207238468,0.3961244264833309,97.53168764718554,2.1563849467881084,-0.014430978788907867,9.844984125785302
45,3,67.67700316635815,0.4885663151008984,60.775037943377555,52.59945470492312,67.63949921087713,0.43176717824585537,70.78662082865337,-0.03750395548101437,0.05679913685504301,10.011582885275814
59,4,70.4582283845429,0.07348938307023724,66.80035294950544,50.5510645207092,76.80379526793999,0.07304179845461746,71.88998122946849,6.345566883397083,0.00044758461561977825,5.089628279963051
13,4,61.94887155356557,0.3569872462819747,73.28412708811398,11.982057691901419,59.47015459390315,0.37911805016329475,80.49081919093959,-2.478716959662414,-0.02213080388132005,7.206692102825613
11,5,73.2853240397239,0.26066936358546366,88.6690523891125,9.412686116214083,66.23773660543651,0.21179208710852138,106.0611096811204,-7.047587434287394,0.04887727647694229,17.392057292007905
15,4,38.47668295653035,0.31062886491862496,95.74829325389842,15.672051179756732,37.95331827815524,0.3259089253584762,114.7015937975859,-0.5233646783751098,-0.01528006043985125,18.953300543687476
63,8,42.71894945413431,0.08840360141794618,59.45695500114923,58.11878512156595,38.72910155294272,0.0858752497088937,67.00149308683663,-3.989847901191588,0.0025283517090524815,7.5445380856874
13,6,79.1241002444562,0.06935312834012278,96.11837423350514,12.09576083306538,86.30756766676471,0.06812152262564437,114.39436696282796,7.18346742230851,0.0012316057144784037,18.275992729322823
63,6,49.351678670784906,0.3500899972479148,84.7812326177029,52.18708217909708,46.48847239189781,0.33501771271704917,95.6679569305002,-2.863206278887098,0.01507228453086562,10.886724312797298
72,8,31.373629498567215,0.42048924341932303,80.53853653425193,67.67412658005864,33.18656737886638,0.4467036071060905,88.08807552789375,1.8129378802991631,-0.02621436368676744,7.549538993641818
27,7,39.227468980081866,0.40190690071983526,59.99206356409697,30.914962279937118,41.381622555185636,0.326762370374198,65.39344260082689,2.15415357510377,0.07514453034563728,5.401379036729914
99,8,43.41686606977868,0.29471257753980684,52.77625164045753,88.42968335087707,40.96580075821165,0.2588485670560254,62.77343827364296,-2.451065311567028,0.03586401048378146,9.997186633185429
53,2,87.43937327367523,0.09494006951128017,78.423244925397,57.13797428365339,89.55936764354081,0.10089554250342318,84.37297798151644,2.11999436986558,-0.00595547299214301,5.949733056119442
43,9,64.38248573585096,0.35961999972620623,82.57578416644462,45.229607532943795,58.56332586282053,0.3688635681825313,93.88411408941772,-5.819159873030436,-0.009243568456325069,11.308329922973101
83,1,85.96384442857529,0.1588499975993657,60.539072467734414,95.06768899785462,85.68144607672976,0.12792087817509615,68.61067194408494,-0.2823983518455293,0.03092911942426954,8.071599476350528
71,8,64.5098010297975,0.4599809162453226,77.82281029127282,60.55697771328949,58.247797580019004,0.4393286401528753,90.34786651364571,-6.262003449778497,0.020652276092447297,12.525056222372896
23,4,58.761266408271105,0.4272194117955672,92.82467013812868,27.393827635174393,63.710655956174996,0.409648648183575,104.41721237650324,4.949389547903891,0.017570763611992224,11.592542238374563
57,4,48.823661471645764,0.3692223351893259,91.753297272751,58.88393312972034,53.472514047026095,0.33978225957174374,100.08842821189768,4.648852575380332,0.029440075617582162,8.33513093914668
24,5,66.38225666600253,0.4769806801240087,96.36775902931487,28.756551862529417,62.69515733288862,0.42413980623658887,103.63480113931641,-3.6870993331139132,0.052840873887419815,7.26704211000154
81,8,38.35188147705179,0.06413981968007282,68.29429047784402,94.33307711805357,36.11294492404648,0.06442956843711993,78.06876195684706,-2.23893655300531,-0.0002897487570471119,9.77447147900304
87,5,83.89569763756236,0.38129019127734287,65.90247862754593,77.30880106953607,88.15290388104344,0.3288006928317394,76.30509350696171,4.257206243481079,0.052489498445603466,10.40261487941578
96,8,79.75994430847703,0.1986092507013824,87.47130029904044,78.95662118028723,75.82585522553795,0.2064909731397085,99.31738033313589,-3.9340890829390815,-0.007881722438326078,11.84608003409545
71,1,49.05188687260422,0.4577296485588644,71.55562025485025,64.06015026378827,52.927737009809135,0.4764558940604325,83.05837880764795,3.875850137204914,-0.018726245501568095,11.502758552797701
49,9,87.16785165607766,0.17000383849788991,54.37743320138903,49.540247520388625,88.45670045020367,0.15718188230857136,58.250638821378935,1.288848794126011,0.012821956189318556,3.8732056199899034
94,6,79.5120460449341,0.3761854246917577,64.14005653352498,81.65202340165115,77.13905074290638,0.33294832842477085,75.83731258912177,-2.372995302027718,0.04323709626698685,11.697256055596782
89,3,69.97841315010238,0.4449411588428516,70.92911427657445,77.1615669048404,74.63468923700141,0.39384565320043335,80.67188962591372,4.656276086899027,0.05109550564241827,9.742775349339269
91,8,37.30571466751649,0.0687455682722071,64.6258212738126,89.63840511462757,37.256521116897424,0.06494307196002806,69.08672127985767,-0.04919355061906572,0.003802496312179035,4.460900006045065
62,9,58.694041382884336,0.22894141081641628,66.61027854736608,50.42504568500009,63.52612123723685,0.23257557352562344,74.55613745276332,4.832079854352514,-0.0036341627092071616,7.945858905397245
33,6,60.366453290805055,0.3930390644098724,64.68879530871953,28.008922689425972,65.53399357666981,0.3567460758941645,76.12051904555132,5.16754028586476,0.03629298851570789,11.431723736831785
35,7,43.95308150192281,0.2547135002784142,52.074958359153975,33.82205875171127,41.01191843744262,0.2503866829756607,61.6897833544353,-2.941163064480193,0.004326817302753527,9.614824995281325
98,1,34.797923661558116,0.1702636834071179,81.85473504122213,80.87469244095229,31.334301237245047,0.15574791065712745,89.19689405985287,-3.463622424313069,0.014515772749990441,7.342159018630738
69,5,76.60341782830156,0.1489124069704355,79.86462101767347,66.15043955817261,84.01757062985581,0.13273410989880213,92.37859839855562,7.414152801554252,0.016178297071633374,12.513977380882153
50,5,37.322103127463706,0.10918322011237006,82.66917492393404,49.4801253189689,40.35368452892047,0.08816084868933238,88.04248835723811,3.031581401456762,0.021022371423037672,5.373313433304077
38,4,65.65744503370648,0.435708301935327,59.61549480168137,37.25925253391134,59.81977903345701,0.34907826405733033,62.89624760018385,-5.83766600024947,0.08663003787799667,3.2807527985024763
24,6,86.18695043301963,0.30890993146320017,64.78272708062427,27.544078631069638,91.92759195277687,0.26818395762665936,73.46748930689319,5.740641519757233,0.04072597383654081,8.684762226268916
54,7,82.56631155588255,0.0843732252461552,80.98079634724611,54.649349029117424,81.86953333899494,0.07778552295023834,93.46998976931155,-0.6967782168876084,0.006587702295916861,12.48919342206544
74,9,46.665157424955666,0.22216114560678596,79.98137842299607,73.05222168935008,44.41553849556203,0.23446406333094638,93.5276652976799,-2.249618929393634,-0.012302917724160423,13.54628687468383
98,1,81.08691825307592,0.21548014286229944,75.31651546771339,94.49980241935332,87.22919593388151,0.2240013639118225,82.92592647899733,6.1422776808055914,-0.008521221049523048,7.609411011283939
80,6,30.019950367229363,0.13178263581925836,67.52066250050987,90.16394810574356,28.198743441549905,0.11598843140636357,70.9627856308223,-1.8212069256794585,0.015794204412894794,3.4421231303124245
18,7,31.061268576795435,0.24597843146248582,95.6465502387345,20.8444075487988,33.840009660072866,0.2148282475483145,107.30853187109284,2.7787410832774313,0.03115018391417132,11.661981632358334
97,3,66.1531898305719,0.19944471442691142,66.98851211494218,110.70580780484816,62.25837430931854,0.17315722720577784,70.49723853313759,-3.8948155212533635,0.026287487221133582,3.5087264181954083
10,8,51.887893148671765,0.20381166747148216,72.78095782186259,10.694186312525563,53.06764936820565,0.18379149238971956,77.42421383166514,1.1797562195338855,0.020020175081762598,4.643256009802556
17,5,53.18765046954883,0.3825619510045814,83.90569154771043,14.534059872586987,50.24197301968594,0.36322712304671595,92.21263637858175,-2.9456774498628846,0.019334827957865452,8.306944830871316
97,9,63.86646544073295,0.15046852347733836,77.1510715433382,88.34255481629008,64.4498046833217,0.14017652636827616,86.06786893135987,0.5833392425887496,0.010291997109062201,8.916797388021664
72,5,41.50694733551163,0.3388369814849099,67.34429881821927,58.92661623404096,43.03419654119797,0.2932572947321811,73.53461479323977,1.5272492056863385,0.04557968675272883,6.190315975020496
20,9,42.705321039928705,0.3067923307464207,71.78223952282549,23.446592599920912,40.059537907222904,0.2574403122288644,81.6364902885048,-2.6457831327058017,0.04935201851755633,9.85425076567931
90,4,59.07609522113188,0.3056416305520403,89.7240408926753,95.78874706887277,59.32286531865052,0.2456665953767498,94.95517394998987,0.24677009751864176,0.059975035175290486,5.231133057314565
17,9,75.25521266063178,0.34835330576379914,63.90645777433062,18.675267613330043,74.7895295574926,0.29477272555771256,68.4877172351648,-0.4656831031391846,0.05358058020608658,4.5812594608341755
44,5,67.16986508445527,0.2967719162880443,57.112761988840774,40.683662616647226,61.40719337833175,0.30021652152498174,65.92461922274587,-5.76267170612352,-0.003444605236937459,8.811857233905101
44,9,47.84130289421033,0.4456648016808731,65.65816009148885,50.083501992081224,50.88695503801018,0.3891061817514618,70.34097413422424,3.045652143799849,0.0565586199294113,4.682814042735387
42,3,55.82023065053527,0.3540110413776169,92.47671077439506,37.96133516630244,53.985781391323506,0.3329758975398591,105.97519225455353,-1.834449259211766,0.021035143837757786,13.498481480158475
14,4,40.239885512999905,0.2961334631171247,54.44948574281733,11.209205039829719,40.840121331159025,0.2894379875864323,57.61859245166746,0.6002358181591205,0.006695475530692385,3.16910670885013
50,9,34.477788860224905,0.4233934041294402,99.58480366862258,47.52829925041388,34.579734406321826,0.4513594999348823,110.64940649467704,0.10194554609692119,-0.02796609580544207,11.064602826054454
37,6,76.96176244464895,0.3227659542200659,77.05014494638313,38.04726991819429,77.16587280517827,0.3442804125749495,82.95306600185701,0.20411036052931308,-0.021514458354883637,5.9029210554738825
16,2,45.923244551291674,0.18101491150333054,99.2422871983547,15.863711090979344,42.31572014228478,0.18530860694487827,105.83648487407999,-3.607524409006892,-0.004293695441547729,6.594197675725283
82,7,40.66598327107489,0.14319271317945706,96.94982110429888,93.87609747651238,40.043647404714314,0.11606443806716171,110.04337119762131,-0.6223358663605794,0.027128275112295347,13.093550093322435
81,2,71.49708333415916,0.11854750354820547,72.64068571054584,68.21513126497982,70.81595577686238,0.11528995160266325,86.38796205329074,-0.6811275572967759,0.0032575519455422114,13.747276342744897
21,2,67.08310045723115,0.4547548456457457,59.924553730267455,21.452116901323297,70.21779768348738,0.4711146699762396,63.413244826333454,3.134697226256222,-0.016359824330493877,3.488691096065999
43,1,67.99137756080785,0.3695609443091296,58.244238828256925,43.22324481691961,72.61504731658887,0.2975654512917058,64.8394167165114,4.623669755781023,0.0719954930174238,6.595177888254469
42,3,43.733676290796815,0.47182029717394436,61.999468193497876,38.32740210049234,44.12712436864658,0.455261945069373,71.67946473341345,0.39344807784976155,0.01655835210457135,9.679996539915578
57,6,43.95873231376086,0.32148131257172435,85.50663202822687,64.34680096675584,40.325832811812845,0.3399115930966565,95.7163953548486,-3.6328995019480175,-0.01843028052493212,10.209763326621726
32,8,43.24815778713835,0.26303039667271066,63.64749973657439,35.23646279529224,40.97200266365643,0.24783529445981267,74.52959230099539,-2.2761551234819137,0.015195102212897993,10.882092564421
71,9,40.42515573973767,0.0768724200369002,67.07126348021492,77.613200920224,37.71613691022465,0.061592632155686985,72.23218240122212,-2.7090188295130204,0.015279787881213217,5.160918921007195
97,7,69.34342035369937,0.3522390266957134,72.43894019973074,111.59626815685877,64.1373252601547,0.2829550217428064,86.48768529481917,-5.2060950935446755,0.06928400495290699,14.048745095088435
46,4,80.88095311496409,0.311993941895704,95.66163402107281,50.09923665143599,78.7117146067287,0.2885915294111198,105.97150867261217,-2.169238508235381,0.02340241248458419,10.30987465153936
53,6,73.45904818059967,0.49559400211442967,59.469670894242306,47.3150353843522,69.48334902795474,0.419521611445792,65.4901094877539,-3.9756991526449212,0.07607239066863769,6.020438593511592
95,5,77.52561802563258,0.1576214500020094,50.25132763049015,102.81138304268826,73.15787295509058,0.15751666280935578,59.35640936108022,-4.367745070542,0.00010478719265361036,9.105081730590065
44,8,54.287905745111985,0.28883180987907614,53.00482051890851,40.61556951566125,49.45295075186026,0.29248258026040186,60.13821216814685,-4.834954993251728,-0.0036507703813257186,7.133391649238341
74,1,69.24454772231988,0.3429308008031327,95.2383170840059,66.36836965028513,62.56480380210648,0.29264477885370943,107.37802643676345,-6.679743920213397,0.050286021949423276,12.13970935275755
56,1,51.254174426686475,0.3400660286340546,82.37582324216815,46.435280480951654,47.18221727087702,0.3627008189285472,95.47742509428154,-4.071957155809457,-0.022634790294492613,13.10160185211339
87,6,61.5302773181184,0.30258209432678124,63.65203096639034,95.49219459609914,57.49632131878999,0.2821796958313724,72.37077654827605,-4.033955999328413,0.020402398495408813,8.718745581885713
12,2,58.898090792091736,0.39961760464725143,58.85962505055956,13.012804617359093,58.08510547120571,0.33681920554546535,63.2374477903756,-0.8129853208860283,0.06279839910178608,4.37782273981604
10,5,40.61322870863126,0.1422415442870674,64.71333683185571,8.937997910696375,40.69868106427217,0.14640573368962892,74.49344035240269,0.08545235564091058,-0.0041641894025615245,9.780103520546973
14,1,53.224725620137846,0.3765322401234871,55.73984636256401,15.396522493655274,49.398846311961314,0.3904610525383139,59.64276890449763,-3.825879308176532,-0.013928812414826797,3.90292254193362
99,7,87.82933652894107,0.3288805571448901,97.07664551422205,115.5464989705047,86.50809068697014,0.3261800010850386,113.66497220927602,-1.321245841970935,0.0027005560598515332,16.588326695053965
23,1,44.91481546289653,0.453233800307558,89.21030871826335,19.39386640892253,43.49325115415238,0.4786328710789221,106.91503026892782,-1.421564308744145,-0.025399070771364107,17.704721550664473
36,4,38.02822417676932,0.43123749756511176,73.11955884562704,32.149967592769556,35.6204568459444,0.4403848606212862,80.91469928570159,-2.4077673308249175,-0.009147363056174418,7.795140440074547
18,9,55.11483729743612,0.19181616760964898,93.24813025576009,19.80187771742867,49.678758911930466,0.2042193311551571,104.13143515768192,-5.4360783855056525,-0.012403163545508133,10.883304901921832
88,1,77.42026415160888,0.1743067962388189,62.47291021466161,80.06263490744915,76.9095670543748,0.1621343276884003,66.03168256388214,-0.5106970972340719,0.012172468550418591,3.5587723492205328
24,4,64.92889378679834,0.49174399573360156,85.85602842360967,25.196774153123684,67.33972632867304,0.5036831162780568,90.32569139274484,2.410832541874697,-0.011939120544455284,4.469662969135172
99,6,70.85848963429467,0.28726933141186545,92.80662495068717,82.4141032887631,66.97937469804617,0.31597485409076104,110.27402899334835,-3.8791149362484987,-0.02870552267889559,17.467404042661187
51,6,41.38169089048063,0.45788943376149654,67.83843558116362,50.02493057371219,38.334399699840276,0.46589304767368783,72.53920561596559,-3.047291190640351,-0.008003613912191287,4.7007700348019625
86,8,67.1368915804633,0.12374646070121699,87.87322227253588,94.22474491655758,72.33386093465144,0.10323612016312281,98.14268563146257,5.196969354188141,0.020510340538094182,10.269463358926686
60,1,49.41002369468843,0.33926851166007843,64.75361746321546,64.47633463303806,47.186817430269265,0.32416957578529343,75.91087254787728,-2.2232062644191615,0.015098935874785002,11.157255084661813
72,7,80.05820195728606,0.4144370843122638,64.94285676295154,81.07407649946323,75.63278661666925,0.40457527927381365,76.85323472749369,-4.425415340616809,0.009861805038450133,11.91037796454215
61,1,67.75792836064417,0.47632786231390106,55.352858927709306,70.20983188911732,72.59715813102298,0.40595670938582606,62.43302389422595,4.839229770378807,0.070371152928075,7.080164966516641
13,7,41.93137666651776,0.20180306345766058,72.00290232546993,14.420554206545543,44.59072411027541,0.21973679523259276,81.70564469772698,2.659347443757653,-0.017933731774932182,9.702742372257049
32,3,33.87700079064517,0.3762415264658236,86.48559532487111,34.19632310961825,33.52702745886985,0.32081134223879226,99.49757764681628,-0.34997333177531686,0.05543018422703133,13.011982321945169
24,8,32.557992557221965,0.2924658540678286,97.01104027856425,19.5045359214339,32.48792034331362,0.24955157184489327,115.8512993226251,-0.07007221390834673,0.042914282222935335,18.840259044060844
52,3,52.284514059008444,0.0772830167299107,80.1898495964548,52.72730680691643,49.33303969695266,0.08304447655435418,91.44854410494371,-2.9514743620557837,-0.005761459824443482,11.258694508488901
38,1,45.95106819925881,0.36049988178902453,93.15677688678696,30.973005418705764,42.07557045939734,0.338711856525612,105.63245251895412,-3.8754977398614727,0.021788025263412558,12.475675632167167
45,8,68.76540740775047,0.3605434512070295,91.12473246451135,50.5452207080884,69.77532128520583,0.2952693970512639,95.87963196589439,1.0099138774553609,0.06527405415576559,4.754899501383036
