timestamp,cpu_demand,memory_demand,storage_demand,network_demand,predicted_demand
2025-01-02 13:00:00,17.81376912051071,59.35750786465711,118.06107293072056,980.5650535327633,18.86057069379952
2025-01-02 14:00:00,64.73864212097254,9.901725559920678,151.3926184780558,76.82752121698373,66.80280733859091
2025-01-02 15:00:00,45.21219949916811,28.646775337295775,162.9349976031341,523.5139844367891,45.91576507484688
2025-01-02 16:00:00,19.763058787582306,45.461846928150294,432.777226028512,187.57103519208835,21.21011606028768
2025-01-02 17:00:00,49.614152808901615,64.30423736292227,302.55025472713623,970.9697799556467,47.52479685892438
2025-01-02 18:00:00,12.751081689217472,28.906437719905245,285.52591011846494,122.17046968018956,12.668661789277113
2025-01-02 19:00:00,82.74563216630257,51.941853232775685,101.64599234114786,409.56499233797535,84.72143186421192
2025-01-02 20:00:00,30.702398528001353,71.44833111771403,437.0628620072457,740.5061349862601,30.15706544741395
2025-01-02 21:00:00,63.00178274831856,51.18973911367284,375.26643644381767,707.5088837471708,62.08808621517554
2025-01-02 22:00:00,34.93688608715288,22.471960606522533,80.4507628550007,428.5013505249929,33.751021039408286
2025-01-02 23:00:00,51.605441694224865,6.830058616740351,368.52579375339593,353.05892627319105,52.268383948390465
2025-01-03 00:00:00,53.73682234746237,70.25741554256975,294.59219780419073,403.6362547673419,57.504574573761126
2025-01-03 01:00:00,24.788356442042165,6.595205813779035,86.77640558605022,271.6335005270529,23.30863225127937
2025-01-03 02:00:00,87.56677022116469,70.60262545131495,256.2352886878954,213.2796093197318,95.1751498373657
2025-01-03 03:00:00,72.01062586888916,44.670285052040896,268.1133292085211,488.20930058330106,74.73388992698713
2025-01-03 04:00:00,85.15991532513513,75.43007738846721,124.59854307347409,275.84841850693124,90.6658992088783
2025-01-03 05:00:00,81.5861880342119,64.90874268302491,475.56416615012705,294.5870482482776,82.50306491714885
2025-01-03 06:00:00,57.83199830488681,79.84505829000031,432.4889171662979,660.1885028398115,61.06500018547561
2025-01-03 07:00:00,83.74993880184934,31.30338615887826,351.06005179809875,968.8519583828933,75.6463013788136
2025-01-03 08:00:00,17.07940016415356,62.539121669834515,258.0330024502732,607.6008285537813,18.166949500002136
2025-01-03 09:00:00,25.678628993531618,35.144818520693164,235.29449371302883,86.20967239431661,23.31690826831381
2025-01-03 10:00:00,13.618183112843045,40.990671522793164,342.9380602179294,84.82777771552631,14.680165464334316
2025-01-03 11:00:00,36.02642646106115,52.06290974137776,295.4443412331075,951.9089886371103,39.57115840805607
2025-01-03 12:00:00,41.09418317515856,70.52578356397541,78.02289764684852,304.3178824042603,39.401657288952016
2025-01-03 13:00:00,31.70792254191167,78.80626018994714,280.62619194664927,101.14631622165068,29.870883186087834
2025-01-03 14:00:00,76.29900073215435,62.620506039838865,412.88162775477775,603.0541412788778,80.34839263081268
2025-01-03 15:00:00,38.540266135487144,36.33250866255003,256.65794491863113,627.4122905073634,36.63658002560944
2025-01-03 16:00:00,32.47476077499046,36.601775170780265,73.38045989942079,652.0197719175013,34.849070963361
2025-01-03 17:00:00,53.41568665265988,60.31867261916686,403.8251897228149,274.7280075789659,49.17279952284011
2025-01-03 18:00:00,21.27393799798101,22.908285932622675,140.61370196118847,24.959577372330283,19.68245680584251
2025-01-03 19:00:00,74.17575846032318,13.2855584848546,166.37937569961747,965.3652157599272,81.28404446372949
2025-01-03 20:00:00,15.964051494381666,31.59666182305824,124.11785904453315,258.3841152341914,16.51908611912345
2025-01-03 21:00:00,88.95095492804138,26.54292437405613,198.5967791921739,679.2660251720221,95.12214490110003
2025-01-03 22:00:00,71.77958154373259,27.223109034199258,390.53817755988575,709.5635711799225,69.25766878708559
2025-01-03 23:00:00,25.897254522733792,22.520581328743244,283.7236367767718,613.9073429086908,26.811343438826093
2025-01-04 00:00:00,10.441769369888192,8.156989222727141,142.19657336782063,319.77832027151175,10.638579655038834
2025-01-04 01:00:00,75.23691427638673,6.3405451050060355,445.0235351684184,278.3852912264251,76.78905362544457
2025-01-04 02:00:00,66.54858750780937,79.07917923020237,445.81183472818816,601.691599875676,68.97804297912172
2025-01-04 03:00:00,68.32057344327899,37.082985030189676,441.76029127070314,867.4346772755746,69.35028982775727
2025-01-04 04:00:00,71.70162773487566,33.82449853697612,157.4582951216927,947.2663916341617,70.6843590171448
2025-01-04 05:00:00,15.923572138727229,55.97354620198024,253.05770488144464,114.84674635972006,15.209949910590632
2025-01-04 06:00:00,38.67725828354181,21.369041589879814,493.2453452633938,163.28032647174265,40.75485618471528
2025-01-04 07:00:00,19.269524762010377,76.2470887962669,397.4056143394957,945.2888961952489,18.21460472439067
2025-01-04 08:00:00,79.04827407004748,63.975876081166405,62.22533955150192,739.1698760514446,82.08932925233708
2025-01-04 09:00:00,59.86385014620463,11.705825173419463,79.34206606722142,884.1638865814754,56.67110535743822
2025-01-04 10:00:00,36.471841988211935,36.31855818386963,258.7691195655498,210.6063077939897,37.386046419198856
2025-01-04 11:00:00,15.08466802288189,70.93387306716235,459.1490926377021,591.7100123983079,15.830086749943959
2025-01-04 12:00:00,34.878585737252976,75.85490167185577,292.4158090787214,704.1281984732989,32.91641338875863
2025-01-04 13:00:00,36.014665762139764,40.05511334374023,274.0156286154306,683.3107665925029,32.84496677496567
2025-01-04 14:00:00,68.36849426704512,51.00585419080308,97.46316498048375,414.07017395803115,63.32254035974674
2025-01-04 15:00:00,61.00459770841705,17.52754595690564,345.5510471259323,25.240942774395393,62.29785817775329
2025-01-04 16:00:00,80.97701940610612,79.33764696027325,419.9464222701015,587.0967962362205,86.63644508977322
2025-01-04 17:00:00,47.777194012955945,22.375377603758256,221.18900337840304,260.5705237878127,43.42943898328659
2025-01-04 18:00:00,19.567539675064136,75.70488306013442,399.02533291639736,455.75170368146144,20.48389248531686
2025-01-04 19:00:00,67.0595829778396,53.72349867442763,484.0144942553652,958.0052049329792,64.93136189204992
2025-01-04 20:00:00,70.8628038893518,50.580259615914436,141.6949066074601,405.04496446601036,70.55849590703627
2025-01-04 21:00:00,54.9021758055597,43.45163832623815,285.4983340376336,841.4035905977825,59.61124028586259
2025-01-04 22:00:00,71.67737439636488,22.300235878831902,179.212081138059,196.6551996917586,69.26860612350356
2025-01-04 23:00:00,49.50364770915126,18.23960240041312,406.7844885652277,675.7358930447785,49.16045806699552
2025-01-05 00:00:00,51.818626350559526,21.536465680263152,309.9170146465209,977.236884894554,46.778564503115
2025-01-05 01:00:00,44.20328146868397,18.98286966081909,335.5620878976367,110.87416986420743,40.50433955938721
2025-01-05 02:00:00,12.033530139527615,63.4688355175065,409.06137182715236,18.23674280492009,11.45253106672462
2025-01-05 03:00:00,18.631314159464356,31.259394437504756,228.18671269810469,439.2469647062882,16.87196751327442
2025-01-05 04:00:00,12.51433485493874,9.338200742254728,461.79053078316946,101.69922822085353,12.843149819307653
2025-01-05 05:00:00,60.91283290110243,77.68269726056084,289.862990260763,750.9005061794691,60.01617598242457
2025-01-05 06:00:00,35.148478486106136,71.28394137225693,121.07967027590661,915.4031772100733,35.48692461056516
2025-01-05 07:00:00,50.685655293176225,74.58142123964097,363.1546031759611,439.68076298167125,47.38751117631153
2025-01-05 08:00:00,82.60531791408744,79.61808669848264,406.9676076972145,266.12452573388657,79.23389799719325
2025-01-05 09:00:00,29.943378331909997,18.042143691461547,192.542754680387,440.0592858165437,30.924469978018323
2025-01-05 10:00:00,42.830633842850375,34.7181514176994,435.73066564943883,726.213339671501,46.816475959229315
2025-01-05 11:00:00,70.4440910834439,61.867885677806846,457.7644646445949,18.96361996456727,64.109994733453
2025-01-05 12:00:00,28.303853239329797,57.20154635403442,174.60701932001402,593.5594495898503,30.513729344214372
2025-01-05 13:00:00,16.158392786303438,16.54219297548913,492.58466272184995,617.1587680385053,16.406848116037313
2025-01-05 14:00:00,33.180116233101444,66.18748437429633,113.32018762194129,641.3113644269762,33.60428796400566
2025-01-05 15:00:00,22.897702980320354,21.83304288774955,140.9070507811205,249.60185918106845,22.898978543611726
2025-01-05 16:00:00,84.37581218740584,21.78632111169673,132.90117765711176,716.9121961443454,77.10926744049888
2025-01-05 17:00:00,74.64963036515336,45.273081717006015,452.2953695035417,100.47757146845865,68.52652208073565
2025-01-05 18:00:00,60.67230052083388,49.47049511312774,344.43164854623285,207.2776331021328,61.89681322753551
2025-01-05 19:00:00,79.71684721501742,48.50646558783584,118.4469274500228,878.695346187937,77.18119096267148
2025-01-05 20:00:00,74.29376615192916,11.861512804831616,248.14553826575704,741.3359192193006,80.49384938412713
2025-01-05 21:00:00,24.925604710882865,70.80956469727853,326.8841112814109,23.6080984712318,24.45994724247611
2025-01-05 22:00:00,81.40471987919823,24.920003194152955,87.55883824522249,255.8924977661022,75.59700529319268
2025-01-05 23:00:00,53.147379353252056,14.713619096210312,447.0873657833024,222.26241816323292,55.42972801293616
2025-01-06 00:00:00,74.595212413125,71.65610599017329,411.6215909486908,278.0982647566029,71.51224332871432
2025-01-06 01:00:00,81.68730399387945,76.67386236723151,277.3430481094872,255.08417257708754,82.10342414183914
2025-01-06 02:00:00,35.44027799774911,69.6595712949088,485.2069768666267,71.90103278541727,36.842527780823566
2025-01-06 03:00:00,18.80415396221414,65.71370560436586,237.99244067379487,464.35111143085214,20.30947955673265
2025-01-06 04:00:00,28.234813003355335,54.14314854792663,492.849643566424,735.4061400383035,29.884805752645796
2025-01-06 05:00:00,44.1686230901005,46.31430279568545,350.5639994616322,610.6644074702621,45.7265481970281
2025-01-06 06:00:00,75.44118127379944,11.52400699335576,335.60207296427365,676.142951912099,78.15152916897175
2025-01-06 07:00:00,78.85844666050747,35.6339909803024,124.67970288310325,90.33768675087676,85.89143161170949
2025-01-06 08:00:00,10.556170442495256,32.95163877592355,446.8674912370898,951.9758030750194,10.125107317079884
2025-01-06 09:00:00,50.85978420620526,24.481533782024467,242.3703595642768,840.1069155045946,45.78511795975175
2025-01-06 10:00:00,43.39288025190232,59.25650852664387,123.0050326021157,807.0394153107061,41.413770552697066
2025-01-06 11:00:00,27.76862483765842,42.19068013090781,55.67338398909157,824.7539669913498,26.201871149135552
2025-01-06 12:00:00,19.589229386694626,11.078466193073595,301.89005763727215,933.3834030514338,20.223272348794357
2025-01-06 13:00:00,37.00921371229023,21.51374014623585,287.32982995520433,548.8114264525607,37.99892594659717
2025-01-06 14:00:00,85.43277631300154,56.244407274469694,373.70913006612136,208.27919768894964,87.02970939350485
2025-01-06 15:00:00,35.856234561660415,10.709814461772513,450.61612385801095,620.6157717740158,32.38709684745581
2025-01-06 16:00:00,51.50324973946929,68.84051855365766,85.73296308936328,745.4526787312597,53.85981239412561
2025-01-06 17:00:00,66.24151671161422,42.13598952604807,379.1734206531631,740.5382194204851,63.90359408552743
2025-01-06 18:00:00,39.09036819034352,41.0439932994986,134.335374843912,526.2345339252113,40.38078806680162
2025-01-06 19:00:00,87.74256661767686,49.43058384946382,436.1796739207238,77.77413214024227,88.73543392407159
2025-01-06 20:00:00,86.99578359536889,66.85107244438619,418.57858123774525,377.40180904582655,84.25943431982535
2025-01-06 21:00:00,30.142583666029132,31.085690592664477,293.357189743495,921.5589423787237,27.93962057755571
2025-01-06 22:00:00,49.77988047139084,55.85121144192976,369.6092593804902,588.6044206598517,45.7419247122076
2025-01-06 23:00:00,34.07026478534157,47.42989729968433,191.4575509326868,542.9486238231563,36.32924826340728
2025-01-07 00:00:00,32.78723955019741,25.0271202627066,262.0255545197666,276.1649792383716,35.530859638085786
2025-01-07 01:00:00,12.950955788362624,70.89724897663685,419.73660396971223,374.7644307174131,13.338935462616552
2025-01-07 02:00:00,58.76514671839175,64.80695162051961,256.6693387279463,896.3926282616376,54.10429623364523
2025-01-07 03:00:00,50.21432185830892,54.383887599381914,211.0092193964488,669.7984170515674,49.23039448540329
2025-01-07 04:00:00,14.118300099999148,68.79362968206814,272.39560126263495,789.5131564848095,14.76474656634682
2025-01-07 05:00:00,32.29171713892892,70.04706507198517,422.71216359674827,459.8019688369786,34.09889650613255
2025-01-07 06:00:00,82.6612708773323,58.12722325362761,200.84362131689272,633.9447472615964,76.34956410158881
2025-01-07 07:00:00,29.164951253357792,67.77599962727541,128.1927169110847,255.89977265577545,26.24863531074764
2025-01-07 08:00:00,21.591589767297847,57.31035962519627,370.40630914885134,708.4062219806514,22.50766498111794
2025-01-07 09:00:00,49.15622082220504,56.01055788202253,421.6901957186368,433.3253203663039,47.746382814210904
2025-01-07 10:00:00,88.85203632884806,51.39585336613882,95.28686533559,448.12005966659814,84.48906960035511
2025-01-07 11:00:00,29.364421720920035,61.453747966823094,157.9433507401751,652.8291013311128,26.503724897234523
2025-01-07 12:00:00,63.77084379247029,16.89538289698053,113.88739539244725,936.9178152542374,64.28482922717366
2025-01-07 13:00:00,70.9295692262974,71.06530693991964,206.573635211975,73.36628314253471,75.9109633057499
2025-01-07 14:00:00,29.011003519391974,70.3882645808924,252.65794050743568,826.4958049735376,31.666274179511813
2025-01-07 15:00:00,68.25730788894876,7.193546227591936,386.9718516334879,299.4592793080712,69.15482255617975
2025-01-07 16:00:00,39.422650617540256,66.9362562923572,343.0164131967534,449.48025996131406,39.536671391731375
2025-01-07 17:00:00,60.584466447486356,14.66524006050839,329.41785536529403,31.694195487258867,55.5566389493012
2025-01-07 18:00:00,60.68237686087158,30.133914069435644,208.5687259743445,308.0356170559699,61.2755204131625
2025-01-07 19:00:00,52.86197472598068,60.76311922187058,428.65139888814196,507.60493020382916,51.59306614711663
2025-01-07 20:00:00,17.223181604352664,17.056992203623118,262.07922532917405,65.61431657396463,17.5922236841309
2025-01-07 21:00:00,76.82419964713904,66.34752680892967,490.5972221068195,496.1847720893335,75.11449779389935
2025-01-07 22:00:00,35.66240519773886,67.41006334683064,335.36396223308157,927.8395225698431,33.81009361979467
2025-01-07 23:00:00,24.92148083198834,43.060080032062714,106.81913370402623,114.33928592672717,22.902667806051202
2025-01-08 00:00:00,13.262011324381113,5.478940378762519,354.2799029339453,766.7963207947492,12.771100587621886
2025-01-08 01:00:00,57.27143545505935,26.527859988118458,196.29680694426455,415.5743428422327,52.6512895873486
2025-01-08 02:00:00,64.2051489473826,51.26951887818066,358.8472385087438,658.6219773790947,60.056173067842685
2025-01-08 03:00:00,11.327026314228492,78.58896335205677,81.33851667308258,267.63423200537704,12.431040212649602
2025-01-08 04:00:00,50.96744466394248,52.38601452625013,128.69664672918174,167.8973399159447,50.39766488988786
2025-01-08 05:00:00,28.119662015835036,24.485268579811983,435.08176650760385,168.85798812851417,28.298906676228775
2025-01-08 06:00:00,61.61382323275599,52.55042773247085,152.2308006605817,79.7870261867132,66.21783642997543
2025-01-08 07:00:00,23.949314320399317,45.49890347868916,426.66850635932303,193.7902378522306,26.323021393452553
2025-01-08 08:00:00,65.27501904819728,63.48840463633577,175.6742398044847,667.5771911390785,66.35485649950434
2025-01-08 09:00:00,40.93882770404299,13.023547912021881,339.2968595264184,882.873705725073,43.497290088393264
2025-01-08 10:00:00,84.93839909893876,62.0770926876521,362.36775807942394,815.9844287352502,81.99852863042976
2025-01-08 11:00:00,21.00167553167946,45.59499340070827,280.6946389152738,688.2829667757393,20.18573505652744
2025-01-08 12:00:00,37.285308084020684,77.2244002894246,187.38980451352907,119.32754477699164,36.55976373639135
2025-01-08 13:00:00,19.077881699247126,30.640412452901458,145.68996936699324,296.29557183299033,19.73609632915689
2025-01-08 14:00:00,83.97548946228503,52.44664198504611,64.9352095530918,316.7088065692443,87.03541671851652
2025-01-08 15:00:00,80.18714827047847,74.90210791325131,186.77588055832572,257.45737693364504,77.22406370081809
2025-01-08 16:00:00,30.63533021721245,12.688229599300945,343.9232557390774,519.8556031126259,28.38798319831829
2025-01-08 17:00:00,62.79872368273432,75.29213654273383,472.2371683018172,540.1982767308758,64.4615868680155
2025-01-08 18:00:00,75.37777601609727,56.591429172561,442.04201701837343,363.3171154193991,69.774582033915
2025-01-08 19:00:00,54.41606492795699,10.087779432887892,394.72914944088615,360.2512671490717,55.27031561279008
2025-01-08 20:00:00,52.37204626848052,27.57226752101122,404.8013044639844,830.2700419270205,54.39802879646312
2025-01-08 21:00:00,29.348183272036135,58.11290664839612,349.24320656419786,791.3999198364887,30.52569986456849
2025-01-08 22:00:00,17.44822142447194,10.051295110157877,167.12908590470136,314.71787336393817,18.33274892681532
2025-01-08 23:00:00,81.77726063626613,48.662784513220494,458.23776381762343,914.6505594345267,87.8755450558787
2025-01-09 00:00:00,82.03344457306643,30.941229271471755,351.8295403576253,953.286866832481,82.03277176698973
2025-01-09 01:00:00,60.64811658186144,51.56866383256078,302.198283941198,333.47511660974044,63.44095251975514
2025-01-09 02:00:00,37.122383283896056,8.430652535938464,99.94526114606649,360.8806993051243,38.00717847574424
2025-01-09 03:00:00,37.93676596901287,70.36526046142822,251.17499471289145,510.57781188773924,35.55919251542665
2025-01-09 04:00:00,68.07645430961915,78.01167268830477,257.16122204086685,941.7096044083368,61.61858086569376
2025-01-09 05:00:00,81.76882079620617,77.66583914642686,439.05362428520147,877.5562388108884,78.24526143148984
2025-01-09 06:00:00,80.96691394120938,61.223887380719354,295.99169908450483,111.5422829577539,80.04443694190707
2025-01-09 07:00:00,72.3900436686099,14.756468009797398,221.18024703668434,398.80343583870206,74.08550455481877
2025-01-09 08:00:00,61.36253169234302,61.869739694676696,489.5601478297967,557.8374778522741,65.65740979414984
2025-01-09 09:00:00,16.731197199603905,6.844018734410113,99.82426699684206,508.10114782602466,15.714762636801206
2025-01-09 10:00:00,22.9302971275691,6.659266364674794,240.14679274037508,201.92443725752375,21.213046212147383
2025-01-09 11:00:00,81.88433508216634,29.27076643621559,68.91110382713238,860.2286034564731,89.4746845467369
2025-01-09 12:00:00,58.514324772767196,41.648239280349934,382.95685434511864,680.171375166869,53.9273231829468
2025-01-09 13:00:00,10.735764129330372,62.78055633558449,463.1344484896178,839.5292911032856,10.689581169729669
2025-01-09 14:00:00,18.11772342928257,56.24715324548789,176.01679829772024,860.1766365559774,18.42776742405361
2025-01-09 15:00:00,63.08014152864446,38.44270297825612,436.2537545596044,750.8722951290823,63.60212239394585
2025-01-09 16:00:00,10.404926707697495,25.52199997112494,181.498203707854,444.8184952372202,9.543465694614325
2025-01-09 17:00:00,22.86464411339989,79.78433751182834,459.8465727397618,614.4412874652703,20.838959720775545
2025-01-09 18:00:00,53.89870314932689,36.96359766769797,389.2828566185528,168.7617520585457,49.64591682317339
2025-01-09 19:00:00,65.35161581541546,38.85402682472566,412.2080495786474,676.9089633001586,66.4702745024103
2025-01-09 20:00:00,62.156900760208046,17.27178658937519,58.102950020204524,187.46072318188794,62.70816891618986
2025-01-09 21:00:00,27.941544756844785,64.6107161562447,483.26466068331166,697.0100946050552,26.453606041599315
2025-01-09 22:00:00,66.97433770780287,57.02616693361165,377.0019464316455,237.30217914642898,68.81980408847676
2025-01-09 23:00:00,28.979926999744006,21.55772095915703,187.13799292375998,126.37578714871778,30.835033568656634
2025-01-10 00:00:00,36.03197585274142,11.178578421188202,423.22759918648114,173.63164524152785,32.72841268290219
2025-01-10 01:00:00,69.71931240944193,56.03744765560348,176.68453928671846,11.972213866879565,69.69323659944246
2025-01-10 02:00:00,61.97063192377718,54.08834107108514,442.7392278047576,721.5522216749949,64.31696909732806
2025-01-10 03:00:00,77.93787283953424,25.4944645248657,100.66117568537166,735.0770385677953,74.07701653315183
2025-01-10 04:00:00,62.60903138402747,76.31476716878078,366.65868985735807,519.7840164141269,60.201975899342585
2025-01-10 05:00:00,55.464688266837726,16.329341883567515,293.31431449020965,169.74917304482986,56.72526643975839
2025-01-10 06:00:00,17.493981426247398,37.42511007819515,93.44051158794836,92.71879413558285,18.88627595271801
2025-01-10 07:00:00,39.41726424475468,75.77119401256992,158.85222271647754,28.937676772914138,41.86053879895104
2025-01-10 08:00:00,31.216189414538036,36.47954876945917,55.58181632479165,174.0906951955685,31.735191147634968
2025-01-10 09:00:00,29.519171470326686,52.889446074806415,260.9455844590276,891.9469796333153,30.878362342860566
2025-01-10 10:00:00,87.84084438019565,34.81957984720957,185.56936734200016,249.12147328466494,85.46602270856046
2025-01-10 11:00:00,41.44781797334083,25.566140176150252,319.26086793399145,360.7286139450435,42.616360683171465
2025-01-10 12:00:00,81.36372441416907,78.79832359698712,183.75701346887774,114.29202963651986,80.81340607424445
2025-01-10 13:00:00,60.49109007978103,35.700050473628224,184.9636001781431,230.13769170068858,56.739869859774906
2025-01-10 14:00:00,73.58490428333187,72.05744027593508,384.4369394292215,524.0323250724031,76.55388259804039
2025-01-10 15:00:00,50.21096744841537,22.246595441831463,71.66427619025905,611.675156264696,50.777996261997025
2025-01-10 16:00:00,56.15231077010873,20.982852801881247,456.30274783639425,252.89879102454896,54.56456579684307
2025-01-10 17:00:00,49.401415505509114,7.3350562163383515,433.51874347603166,67.15483763286603,53.46556315406392
2025-01-10 18:00:00,25.61943902384356,53.87501190319138,350.5121074518829,397.12254043612467,23.164759192495193
2025-01-10 19:00:00,67.79616922092043,32.63947577928209,316.9497065483229,241.8613372170708,65.29819429833522
2025-01-10 20:00:00,32.46178899526846,69.82686873797277,451.5361241628435,227.35838399750392,29.5849044822244
2025-01-10 21:00:00,11.945277314516307,40.49074300186679,133.3985807879215,960.2641746863208,12.582025855348531
2025-01-10 22:00:00,61.63778367257343,77.61450709360413,85.53612298587288,620.1374810664669,64.12927477962954
2025-01-10 23:00:00,24.168854352563915,18.914413677734085,157.77957645929214,561.309658740375,23.353649620114915
2025-01-11 00:00:00,85.23668674823314,70.1467375966708,407.5602254150856,421.6173524880887,88.2312715019751
2025-01-11 01:00:00,86.31428616020699,63.24476395938063,65.60162002691749,434.6548900958428,84.51786535285746
2025-01-11 02:00:00,83.18915121763588,62.8191383483039,312.26307578757036,545.4959537997,87.45265829858258
2025-01-11 03:00:00,39.61269602043555,68.35874210876658,497.9468822860895,699.4655089657462,39.24971429227943
2025-01-11 04:00:00,11.236529322309394,62.076799320724916,435.0632422268927,705.1246352200111,11.039395040233305
2025-01-11 05:00:00,84.26548500701803,51.966524122356155,284.65056006961527,179.97696862839507,91.59203044215435
2025-01-11 06:00:00,44.254731865385146,14.843365826179069,78.63840917898905,505.1116245558607,42.04977613810505
2025-01-11 07:00:00,87.33238552349357,7.439463461843894,424.1180814735694,417.83851408376097,80.70293767751609
2025-01-11 08:00:00,87.08959816714022,74.06358858617651,319.54032867974473,871.8216966066904,88.56216331945328
2025-01-11 09:00:00,78.24075643738881,51.248773589055354,101.71984867680507,635.1047320061926,85.58477515852489
2025-01-11 10:00:00,33.55591136556686,64.74029682321321,92.23577817051029,537.179025751822,32.736068062263165
2025-01-11 11:00:00,40.807818288154024,41.11417636344125,459.3320687464666,124.2406957571282,37.23335345480832
2025-01-11 12:00:00,78.09093372134855,13.798114172179586,351.1401183221353,609.5815104301773,75.58117337736887
2025-01-11 13:00:00,35.35376041250221,14.388934415191283,423.17905969253997,126.03186662343109,35.3957016696349
2025-01-11 14:00:00,23.5594197348874,56.41739654217285,445.5405051270203,343.8345098100945,21.966440176995317
2025-01-11 15:00:00,54.544100996668014,37.2729421174597,307.297558421745,151.41354516618856,56.26880966656213
2025-01-11 16:00:00,84.89238193286248,20.039354502525256,282.85085828976855,695.1529105541252,93.34340818060306
2025-01-11 17:00:00,65.68238373399784,41.86959100560777,243.6923346444456,214.18959269779108,65.04841048243972
2025-01-11 18:00:00,55.604893607149194,9.815670280635057,192.62596450600367,397.9407794561457,53.98933297771449
2025-01-11 19:00:00,17.77411950166148,48.64785514357991,245.5681823864203,896.7180298425909,17.421140300721238
2025-01-11 20:00:00,59.20057813593358,25.174505332632325,398.24584507857037,212.2732195649806,54.643864388568076
2025-01-11 21:00:00,89.20430800834106,64.81693254778912,320.86554395680923,512.7270133191913,96.04223928695926
2025-01-11 22:00:00,21.20672121892192,28.277146919268034,451.6354804796807,425.0789445543618,20.8454675032493
